asset_type,substation_1,substation_2,x1,y1,x2,y2,status,specified_length_km,commissioning_year,ac_dc,underground,voltage,p_nom_max,investment_id,project_id,remarks,url,description
line,Krümmel (DE),North Sea Wind Power Hub,10.414986,53.412651,3.590555,55.343106,under_consideration,490.0,2035,DC,True,525.0,2000.0,1511,335,"Location of North Sea Wind Power Hub not final, based on TYNDP website map.",https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/335,One of three HVDC connectors including substations interfacing the Power Link Island and the German power system.
line,Prati di Vizze (IT),Steinach (AT),11.455878,46.897315,11.473796,47.083211,under_construction,139.0,2023,AC,False,132.0,,1556,336,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/336,"New Italy-Austria tie-line between the existing 110kV Steinach substation in Austria and 132 kV Brennero substation, including PST; and connection to 132 kV Prati di Vizze substation."
line,Villanova (IT),Fano (IT),14.13,42.4034,12.955882,43.787657,planned_not_yet_permitting,400.0,2030,DC,True,400.0,1000.0,1521,338,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/338,HVDC lines
line,Sardinia region (IT),Sicily region (IT),9.147229,39.297466,13.359056,38.073554,planned_not_yet_permitting,400.0,2025,DC,True,,,1557,339,"No substations specified, only regions. Coordinates based on TYNDP website map.",https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/339,Italian HVDC tri-terminal link
line,Sardinia region (IT),Campania region (IT),9.147229,39.297466,14.77129,40.692241,planned_not_yet_permitting,500.0,2025,DC,True,,,1557,339,"No substations specified, only regions. Coordinates based on TYNDP website map.",https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/339,Italian HVDC tri-terminal link
line,Avelgem (BE),[TBD] Center (BE),3.469204,50.782616,4.347592,50.494687,planned_not_yet_permitting,100.0,2028,AC,False,,6000.0,1519,340,Second substation not specified yet.,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/340,Realisation of a 6 GW new corridor including PSTs
line,Portile de Fier (RO),Djerdap (RS),22.539073,44.67264,22.524135,44.665288,under_consideration,2.0,2030,AC,False,400.0,,1536,341,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/341,Portile de Fier (RO) - Djerdap (RS) 2nd . Doubling the existing OHL 400 kV (1.5 km on Serbian (thermal limit 1800 A) and 0.5 km on Romanian( thermal limit 2192 A) Side)
line,WPP Cibuk (RS),Belgrade West (RS),20.921559,44.922675,20.383966,44.823164,under_consideration,60.0,2030,AC,False,400.0,,1538,341,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/341,New OHL 400 kV WPP Cibuk - SS Belgrade West
line,SS Sofia West,SS Nis 2,,,,,planned_not_yet_permitting,123.0,2034,AC,False,,,1520,342,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/342,Second interconnection line on the border between Bulgaria and Serbia
line,SS Nis 2,SS Krusevac 1,,,,,planned_not_yet_permitting,72.0,2034,AC,False,400.0,,1522,342,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/342,Upgrade  of exsisting OHL 220 kV to 400 kV   SS Nis 2 - SS Kruševac 1
substation,SS Krusevac 1,SS Krusevac 1,,,,,planned_not_yet_permitting,0.0,2034,AC,False,400.0,,1523,342,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/342,Upgrading SS 220/110 kV Krusevac 1 to 400 kV
line,SS Krusevac 1,SS Kraljevo 3,,,,,planned_not_yet_permitting,48.0,2034,AC,False,400.0,,1524,342,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/342,Upgrading of exsisting OHL 220 kV to 400 kV  SS Krusevac 1 - SS Kraljevo 3
line,EMS,EMS,,,,,planned_not_yet_permitting,70.0,2034,AC,False,400.0,,1525,342,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/342,Uprading exsisting OHL 220 kV to 400 kV  SS Kraljevo 3 - SY Pozega
substation,SS Pozega,SS Pozega,,,,,planned_not_yet_permitting,0.0,2034,AC,False,400.0,,1698,342,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/342,New 400 kV SY Pozega
line,SS Jagodina 4,SY Drmno,,,,,planned_not_yet_permitting,95.0,2034,AC,False,,,1699,342,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/342,New OHL SS Jagodina 4 - SY Drmno
line,SY Pozega,SS Pljevlja,,,,,planned_not_yet_permitting,135.0,2034,AC,False,400.0,,1700,342,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/342,Upgrading 220 kV OHL SS Pozega - node Vardiste to 2x400 kV and conductoring second circuit on 400 kV OHL SS Bajina Basta - SS Pljevlja from node Vardiste to SS Pljevlja.
line,SY Pozega,SS Visegrad,,,,,planned_not_yet_permitting,65.0,2034,AC,False,400.0,,1701,342,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/342,Upgrading 220 kV OHL SS Pozega - node Vardiste to 2x400 kV and conductoring second circuit on 400 kV OHL SS Bajina Basta - SS Visegrad from node Vardiste to SS Visegrad..
line,Banja Luka (BA),Lika (HR),17.21542,44.770082,15.26017,44.886816,planned_not_yet_permitting,180.0,2030,AC,False,400.0,,1532,343,Location of Lika substation based on TYNDP website map.,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/343,New OHL 400 kV Banja Luka - Lika
line,Lika (HR),Melina (HR),15.26017,44.886816,14.564284,45.316331,planned_not_yet_permitting,68.0,2030,AC,False,400.0,,1533,343,Location of Lika substation based on TYNDP website map.,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/343,New OHL 400 kV Lika  – Melina
line,Lika (HR),Konjsko (HR),15.26017,44.886816,16.501166,43.600474,planned_not_yet_permitting,203.0,2030,AC,False,400.0,,1534,343,Location of Lika substation based on TYNDP website map.,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/343,New OHL 400 kV Lika  – Konjsko
substation,Lika (HR),,15.26017,44.886816,,,planned_not_yet_permitting,,2029,AC,False,400.0,,1535,343,Location of Lika substation based on TYNDP website map.,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/343,New Substation 400/110 kV Lika
line,Zwolle (NL),Dodewaard (NL),6.1901,52.53,5.664081,51.927166,under_consideration,165.0,2040,AC,False,380.0,,1541,344,No MW capacity upgrade specified.,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/344,"Upgrade of existing 380kV circuits between Zwolle, Hengelo, Doetinchem and Dodewaard from 2* 2,5 kA to 2* 4kA circuits by replacing the conductors with HTLS conductors"
line,Rilland (NL),Tilburg (NL),4.218787,51.424034,5.061511,51.608344,in_permitting,80.0,2029,AC,False,380.0,,1544,346,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/346,New 380 kV substation Tilburg; New 380 kV double circuit line 2645MVA between Rilland and Tilburg. See also https://www.zuid-west380kv.nl/
substation,Tilburg (NL),,5.061511,51.608344,,,in_permitting,,2029,AC,False,380.0,,1544,346,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/346,New 380 kV substation Tilburg; New 380 kV double circuit line 2645MVA between Rilland and Tilburg. See also https://www.zuid-west380kv.nl/
line,Eemshaven Oude Schip (NL),Vierverlaten (NL),6.862244,53.435981,6.474759,53.213488,under_construction,40.0,2023,AC,False,380.0,,1546,348,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/348,Upgrade of existing 220kV circuits between Eemshaven and Vierverlaten to 2* 380kV – 2645MVA circuits; New 380kV substation Vierverlaten
substation,Vierverlaten (NL),,6.474759,53.213488,,,under_construction,,2023,AC,False,380.0,,1546,348,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/348,Upgrade of existing 220kV circuits between Eemshaven and Vierverlaten to 2* 380kV – 2645MVA circuits; New 380kV substation Vierverlaten
line,Bodelwyddan (UK),Maynooth (IE),-3.474151,53.250084,-6.602175,53.348929,planned_not_yet_permitting,211.0,2025,DC,False,320.0,750.0,1638,349,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/349,HVDC 750MW 320kV bipole interconnector between UKNG and EIRGRID
line,Bellacorick (IE),Oldstreet (IE),-9.578832,54.120411,-8.268819,53.134319,planned_not_yet_permitting,160.0,2025,AC,False,275.0,800.0,1639,349,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/349,2 x 400MW 275kV OHL
line,Maynooth (IE),Bellacorick (IE),-6.602175,53.348929,-9.578832,54.120411,planned_not_yet_permitting,255.0,2025,DC,False,320.0,750.0,1640,349,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/349,750MW 320kV VSC HVDC Interconnector
substation,Bellacorick (IE),,-9.578832,54.120411,,,planned_not_yet_permitting,,2025,DC,False,320.0,,1641,349,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/349,750MW 320kV VSC HVDC Convertor Station to connect to EIRGRID AC
substation,Maynooth (IE),,-6.602175,53.348929,,,planned_not_yet_permitting,,2025,DC,False,320.0,,1642,349,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/349,750MW 320kV VSC HVDC Convertor Station to connect to EIRGRID AC
substation,Bodelwyddan (UK),,-3.474151,53.250084,,,planned_not_yet_permitting,,2025,DC,False,320.0,,1646,349,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/349,750MW 320kV VSC HVDC Convertor Station to connect to UKNG
substation,Bellacorick (IE),,-9.578832,54.120411,,,planned_not_yet_permitting,,2025,AC,False,245.0,,1651,349,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/349,12 bay 245kV substation
substation,Bodelwyddan (UK),,-3.474151,53.250084,,,planned_not_yet_permitting,,2025,AC,False,245.0,,1652,349,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/349,AC Connection to UKNG system Bodelwyddan 2 number 245kV bays and associated works
substation,Maynooth (IE),,-6.602175,53.348929,,,planned_not_yet_permitting,0.0,2025,AC,False,245.0,,1653,349,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/349,EIRGRID 2 x 245kV Connection bays at Maynooth and associated works
substation,Oldstreet (IE),,-8.268819,53.134319,,,planned_not_yet_permitting,,2025,AC,False,245.0,,1654,349,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/349,2 x 245kV Connection bays at Oldstreet and associated works
line,Bitola (MK),Ohrid (MK),21.340293,41.067012,20.725963,41.239159,under_construction,161.0,2020,AC,False,400.0,,1622,350,"No substation clearly visible in OSM. Location of Ohrid substation not final, based on TYNDP website map.",https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/350,New 150km cross-border single circuit 400kV OHL between existing substation Bitola(Macedoonia) and Elbasan(Albania).
line,Ohrid (MK),Elbasan (AL),20.725963,41.239159,20.062498,41.089862,under_construction,161.0,2020,AC,False,400.0,,1622,350,"No substation clearly visible in OSM. Location of Ohrid substation not final, based on TYNDP website map.",https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/350,New 150km cross-border single circuit 400kV OHL between existing substation Bitola(Macedoonia) and Elbasan(Albania).
substation,Ohrid area (MK),,20.725963,41.239159,,,under_construction,,2020,AC,False,400.0,,1623,350,"No substation clearly visible in OSM. Location of Ohrid substation not final, based on TYNDP website map.",https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/350,New 400/110 kV substation in Ohrid area connected in/out to the new 400 kV line Bitola-Elbasan. This SS will contribute to the security of supply in the internal southern network  of the country.
line,Lienz (AT),Veneto region (IT),12.806116,46.824895,11.85,45.73333,planned_not_yet_permitting,140.0,2027,AC,False,220.0,,1555,375,"Substation location in Veneto region not further specified, took geographical center of region from wikipedia.",https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/375,Reconstruction of the existing 220kV-interconnection line between Lienz and Veneto Region (IT)
line,Meliti (GR),Bitola (MK),21.597545,40.81117,21.340293,41.067012,under_consideration,35.512,2036,AC,False,400.0,,1559,376,Concrete capacity increase not specified.,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/376,Reconductoring of the existing 400kV interconnection line Meliti (GR)-Bitola (MK)
line,Van Eyck (BE),Maasbracht (NL),5.774363,51.121208,5.9181,51.1488,under_consideration,12.0,2030,AC,False,,,1561,377,Concrete capacity increase not specified.,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/377,"Upgrade of existing interconnection between Van Eyck (BE) and Maasbracht (NL), by adding PST(s) and/or replacing existing conductors by HTLS. The study is to confirm the appropriate implementation option and phasing of this implementation also with respect to evolution of DE-NL interconnectors."
substation,Gatica (ES),,-2.880286,43.349776,,,planned_not_yet_permitting,,2025,AC,False,220.0,,1584,378,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/378,Only 400 to 220 kV transformer. Not the whole substation
line,Gatica (ES),Guenes (ES),-2.880286,43.349776,-3.030885,43.21895,under_consideration,38.8,2025,AC,False,400.0,,1593,379,Meaning of 'uprate' unclear.,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/379,Uprate 400 kV Gatica-Guenes substation
line,Gatica (ES),Ichaso (ES),-2.880286,43.349776,-2.273571,43.061227,under_consideration,69.12,2025,AC,False,400.0,,1595,379,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/379,Uprate the 400 kV axis Gatica-Amorebieta-Ichaso
line,Gatica (ES),Azpeitia (ES),-2.880286,43.349776,-2.252577,43.212705,under_consideration,57.0,2025,AC,False,400.0,,1597,379,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/379,Uprate the 400 kV Gatica-Azpeitia line
line,Wilhelmshaven (DE),Uentrop (DE),8.063391,53.55594,7.992661,51.683873,planned_not_yet_permitting,267.0,2030,DC,False,,2000.0,1692,1034,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/1034,HVDC line from Wilhelmshaven to Uentrop to integrate onshore and offshore wind energy in Northern Germany and transport it to the load centers in Western Germany
line,Heide/West (DE),Polsum (DE),9.051108,54.162374,7.022983,51.625878,planned_not_yet_permitting,407.0,2030,DC,False,,2000.0,1693,1034,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/1034,HVDC line from Heide/West to Polsum to integrate onshore and offshore wind energy in Northern Germany and transport it to the load centers in Western Germany
line,SE2,SE3,,,,,under_consideration,950.0,2040,AC,False,,,1675,1039,"Very vague: capacity increase between swedish bidding zones, no specific substations / locations.",https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/1039,Reactive measures in substations and series compensations in order to increase capacity between SE2 and SE3. Replacement of ageing overhead lines that also will contribute to the increased capacity. The need for capacity is driven by RES integration in northern Sweden and nuclear decommission in southern Sweden.
line,Kilroot 275kV (UK),Hunterston 400kV (TBC),-5.767996,54.727146,-4.890796,55.720177,under_consideration,133.0,2027,DC,True,400.0,,1677,1040,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/1040,New HVDC VSC Monopole sub sea cable between Kilroot 275kV substation in Northern Ireland (TBC) and Hunterston 400kV sub station in Scotland (TBC)
line,Wadi El Natroon,Acharnes,,,,,under_consideration,1373.0,2028,DC,False,600.0,,1682,1041,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/1041,"Wadi El Natroon - Acharnes HVDC Link. This investment includes two LCC converter stations at both ends of the bipolar 600kV HVDC link along with the grounding electrodes.  The interconnection circuits consist of approximately 500km of overhead HVDC lines (ACSR/PLOVER), approximately 30km length of underground cables (Al 1800mm2) and approximately 843km of submarine Cables (Cu 1000mm2, Al 1300mm2)."
line,Ras Ghareb Wind Farms Substation,Nile West,,,,,under_consideration,420.0,2028,AC,False,500.0,,1687,1041,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/1041,AC 500KV interconnection line (double circuit OHL) which connects Wind Farms of Ras Ghareb to Nile West point
line,NILE WEST POINT,WADI EL NATROON,,,,,under_consideration,220.0,2028,AC,False,500.0,,1690,1041,,https://tyndp2020-project-platform.azurew ebsites.net/projectsheets/transmission/1041,AC 500KV Interconnection Lines (two double-circuit OHLs) which connect Nile West Point with Wadi El Natroon EHV Center
line,Darbenai (LT),Muša (LT),21.2635,56.02125,23.615258,56.241326,under_consideration,170.0,2030,AC,False,330.0,,1694,1042,Location of Musa substation based on TYNDP website map.,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/1042,New 330 kV OHL Darbenai-Musa
line,Panevežys (LT),Muša (LT),24.306241,55.762574,23.615258,56.241326,under_consideration,72.0,2030,AC,False,330.0,,1695,1042,Location of Musa substation based on TYNDP website map.,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/1042,New 330 kV OHL Panevežys-Muša
line,Dollern (DE),Stade (DE),9.501671,53.542746,9.529121,53.619107,under_construction,14.0,2021,AC,False,380.0,,1685,1043,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/1043,New 380kV double circuit OHL Dollern - Stade including new 380kV switchgear in Stade. Length 14km.
line,Wahle (DE),Lamspringe (DE),10.365472,52.284983,9.988131,51.954234,under_construction,60.0,2024,AC,False,380.0,,1686,1043,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/1043,New 380kV double circuit OHL Wahle - Mecklar including two new substations. Length: 210km. See also https://www.tennet.eu/de/unser-netz/onshore-projekte-deutschland/wahle-mecklar/projektbeschreibung/
line,Lamspringe (DE),Hardegsen (DE),9.988131,51.954234,9.852428,51.649318,under_construction,45.0,2024,AC,False,380.0,,1686,1043,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/1043,New 380kV double circuit OHL Wahle - Mecklar including two new substations. Length: 210km. See also https://www.tennet.eu/de/unser-netz/onshore-projekte-deutschland/wahle-mecklar/projektbeschreibung/
line,Hardegsen (DE),Mecklar (DE),9.852428,51.649318,9.745707,50.917641,under_construction,105.0,2024,AC,False,380.0,,1686,1043,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/1043,New 380kV double circuit OHL Wahle - Mecklar including two new substations. Length: 210km. See also https://www.tennet.eu/de/unser-netz/onshore-projekte-deutschland/wahle-mecklar/projektbeschreibung/
substation,Lamspringe (DE),,9.988131,51.954234,,,under_construction,,2024,AC,False,380.0,,1686,1043,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/1043,New 380kV double circuit OHL Wahle - Mecklar including two new substations. Length: 210km. See also https://www.tennet.eu/de/unser-netz/onshore-projekte-deutschland/wahle-mecklar/projektbeschreibung/
substation,Hardegsen (DE),,9.852428,51.649318,,,under_construction,,2024,AC,False,380.0,,1686,1043,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/1043,New 380kV double circuit OHL Wahle - Mecklar including two new substations. Length: 210km. See also https://www.tennet.eu/de/unser-netz/onshore-projekte-deutschland/wahle-mecklar/projektbeschreibung/
line,Nuojuankangas (FI),Huutokoski (FI),26.7079055,64.5785337,27.6667324,62.2125826,in_permitting,290.0,2028,AC,False,400.0,,1688,1046,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/1046,New single circuit 400 kV OHLs will be built from central part of Finland to the northern area to increase the capacity between North and South Finland. Enables integration of renewables to the northern part of the country.
line,Tuomela B (FI),Nuojuankangas (FI),25.6047238,65.5583909,26.7079055,64.5785337,in_permitting,100.0,2029,AC,False,400.0,,1689,1046,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/1046,New single circuit 400 kV OHL will be built to the northern part of Finland. Enables the integration of renewables to the northern part of the country and the increasing power transfer from North to South .
line,Petäjävesi (FI),Hikiä (FI),25.143048,62.279775,24.919344,60.74862,planned_not_yet_permitting,175.0,2030,AC,False,400.0,,1697,1046,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/1046,New single circuit 400 kV OHL will be built to the central part of Finland. Enables the integration of renewables and the utilization of full transfer capacity from North to South .
line,Emden (DE),Eemshaven (NL),7.2444,53.3573,6.862614,53.436121,under_consideration,31.0,2035,AC,True,380.0,,1691,1047,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/1047,
line,Atherinolakkos (Crete),Mersa Matruh,,,,,under_consideration,450.0,2028,DC,True,,,1709,1048,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/1048,2 HVDC Subsea cables interconnecting the Northern coast of Egypt with the island of Crete at Atherinolakkos. At both connection points bipolar HVDC conversion stations will be constructed for the connection to the national HV grids.
line,Kemsley (UK),Zeebrugge (BE),0.74123,51.368231,3.206439,51.331353,under_consideration,230.0,2025,DC,True,525.0,1400.0,1706,1049,"Second substation location not final, near Zeebrugge.",https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/1049,"1.4 GW HVDC electricity interconnector between UK and Belgium Voltage Source Converter (VSC)/Bipolar Grid connection point (substations name): Kemsley (UK) and near Zeebrugge (Belgium), exact substation location subject to grid study in Belgium.  Total cable length (substation to substation) 230km (1km in UK and 30km in France) Two cables (XLPE) laid in a single trench Nominal voltage: ±525 kV Thermal limit (Imax): 1330 A Mvar capability range at terminals: 460 MVAr Bus-bar to bus-bar losses profile over MW range: 2.3% (33 MW) full load; 0% (0 MW) at zero load. The annual Availability is 98.1% availability, with 1.8% planned outages, and 0.1% forced outages. The maximum single failure according to the design is 1.4GW. The project will enable the reduction of CO2 emissions by substituting electricity from fossil fuels by generation from RES and nuclear power. There are no material anticipated environmental impacts during construction and operation."
line,Corringham (UK),Emden (DE),0.447043,51.525276,7.2444,53.3573,under_consideration,610.0,2028,DC,True,525.0,1400.0,1707,1050,Substation locations not final.,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/1050,"1.4 GW HVDC electricity interconnector between UK and Germany Voltage Source Converter (VSC)/Bipolar Grid connection point (substations name): Corringham (UK) and near Emden (Germany), exact substation location subject to grid study in Germany.  Total cable length (substation to substation) 610km (35km in UK and 25km in Germany) Two cables (XLPE) laid in a single trench Nominal voltage: ±525 kV Thermal limit (Imax): 1330 A Mvar capability range at terminals: 460 MVAr Bus-bar to bus-bar losses profile over MW range: 2.3% (33 MW) full load; 0% (0 MW) at zero load. The annual Availability is 98.1% availability, with 1.8% planned outages, and 0.1% forced outages. The maximum single failure according to the design is 1.4GW. The project will enable the reduction of CO2 emissions by substituting electricity from fossil fuels by generation from RES and nuclear power. There are no material anticipated environmental impacts during construction and operation"
line,Norwich Main (UK),Revsing (DK),1.272418,52.574175,9.165048,55.504459,under_consideration,640.0,2028,DC,True,525.0,1400.0,1708,1051,Revsing substation not final?,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/1051,"1.4 GW HVDC electricity interconnector between UK and Germany Voltage Source Converter (VSC)/Bipolar Grid connection point (substations name): Norwich Main (UK) and near Revsing (Denmark), exact substation location subject to grid study in Denmark.  Total cable length (substation to substation) 610km (35km in UK and 25km in Germany) Two cables (XLPE) laid in a single trench Nominal voltage: ±525 kV Thermal limit (Imax): 1330 A Mvar capability range at terminals: 460 MVAr Bus-bar to bus-bar losses profile over MW range: 2.3% (33 MW) full load; 0% (0 MW) at zero load. The annual Availability is 98.1% availability, with 1.8% planned outages, and 0.1% forced outages. The maximum single failure according to the design is 1.4GW. The project will enable the reduction of CO2 emissions by substituting electricity from fossil fuels by generation from RES and nuclear power. There are no material anticipated environmental impacts during construction and operation."
line,Lienz (AT),Obersielach (AT),12.806116,46.824895,14.681708,46.668699,planned_not_yet_permitting,170.0,2030,AC,False,380.0,,1713,1052,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/1052,upgrade from 220 kV to 380 kV
line,Westtirol (AT),Zell-Ziller (AT),10.8741,47.24462,11.89784,47.233461,planned_not_yet_permitting,105.0,2027,AC,False,380.0,,1715,1054,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/1054,Upgrade of the existing 220kV-line Westtirol - Zell-Ziller and erection of an additional 220/380kV-Transformer. Line length 105km.
line,Chania I,Molai (through Sklavouna Terminal),,,,,under_construction,179.0,2020,AC,False,150.0,,1716,1055,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/1055,New 150 kV AC double circuit submarine and underground cables between Crete and Peloponnese
line,Damasta,Koumoundouros,,,,,in_permitting,373.0,2022,DC,False,,,1717,1055,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/1055,New symmetric bipolar submarine HVDC-VSC link between Crete and Attica
substation,Zone 5 (HR),,16.78425,43.503952,,,under_consideration,,2035,AC,False,400.0,,1718,1056,"Substation locations not further specified (except Ploce), coordinates based on TYNDP website map.",https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/1056,New 400 kV substation interpolated in existing 400 kV line Konjsko - Mostar
substation,Ploce (HR),,17.436701,43.052743,,,under_consideration,,2035,AC,False,400.0,,1719,1056,"Substation locations not further specified (except Ploce), coordinates based on TYNDP website map.",https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/1056,New 400 kV substation for connetion of new generation and increase of security of supply in the southern area near city of Ploce
line,Zone 5 (HR),Ploce (HR),16.78425,43.503952,17.436701,43.052743,under_consideration,90.0,2035,AC,False,400.0,,1723,1056,"Substation locations not further specified (except Ploce), coordinates based on TYNDP website map.",https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/1056,Double 400 kV line connecting SS ZONE 5 and ZONE 6
line,Ploce (HR),Plat (HR),17.436701,43.052743,18.23576,42.610562,under_consideration,105.0,2035,AC,False,220.0,,1724,1056,"Substation locations not further specified (except Ploce), coordinates based on TYNDP website map.",https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/1056,Double 220 kV line connecting SS ZONE 6 and SS Plat
substation,Plat (HR),,18.23576,42.610562,,,under_consideration,,2035,AC,False,220.0,,1725,1056,"Substation locations not further specified (except Ploce), coordinates based on TYNDP website map.",https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/1056,Construction of two addiotional OHL bays for connection of OHL 220 kV ZONE 6 - Plat
line,Schleswig Holstein area (DE),Baden-Württemberg area (DE),9.24507,53.974717,9.151893,49.143737,under_consideration,700.0,2035,DC,False,,2000.0,1722,1057,"Substation locations not further specified, coordinates based on TYNDP website map.",https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/1057,New HVDC line to integrate the additional wind power capacity in the northern Germany in order to supply it to the load centers and storage units in the southern parts of the country.
line,Wendlingen (DE),Mettlen (CH),9.400835,48.667035,8.3375,47.115278,under_consideration,200.0,2040,DC,False,,,1726,1058,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/1058,"The concept of extending German HVDC-Lines towards Switzerland and Italy offers a further potential to realize a new N-S HVDC corridor. Large developments of variable wind and photovoltaic power, coal and nuclear phaseout, mainly gas-based thermal generation, and the pump storage potentials in the Alps are the main drivers of power system evolution that will challenge the future transmission system in central southern Europe."
line,Laino (IT),Altomonte (IT),16.027636,39.989782,16.215355,39.711532,in_permitting,50.0,2027,AC,False,400.0,,645,1059,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/1059,New 400kV OHL between the existing substations of Laino and Altomonte in Calabria (investment previously included in P127).
line,Montecorvino (IT),Avellino (IT),14.983194,40.644763,14.808721,40.920821,in_permitting,,2030,AC,False,400.0,,1727,1059,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/1059,New 400 kV between  Montecorvino-Avellino and Nord-Ben. in Campania
line,Avellino (IT),Benevento Nord (IT),14.808721,40.920821,14.766635,41.155804,in_permitting,,2030,AC,False,400.0,,1727,1059,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/1059,New 400 kV between  Montecorvino-Avellino and Nord-Ben. in Campania
